"","V1","V2"
"6761","CUL4A","CUL4B"
"6762","CUL4A","CUL5"
"6763","CUL4B","CUL5"
"6764","CUL5","RNF7"
"6765","CUL5","RP42"
"6766","CUL5","SOCS1"
"6767","CBF2","CUTL1"
"6768","CUTL1","WAS"
"6769","CUTL1","WASL"
"6770","CUTL1","YY1"
"6771","CX3CR1","CX3CL1"
"6772","CXADR","NR1I3"
"6773","CCL2","CXCL1"
"6774","CXCL1","CXCL10"
"6775","CXCL1","IL8"
"6776","CXCL1","IL8RA"
"6777","CXCL1","IL8RB"
"6778","CXCL1","PF4"
"6779","CXCL1","PPBP"
"6780","CXCL10","CXCL12"
"6781","CXCL10","IRF1"
"6782","CXCL10","PF4"
"6783","CXCL10","PPBP"
"6784","CXCL12","CXCL13"
"6785","CXCL12","CXCR4"
"6786","CXCL13","CCRL1"
"6787","CCL2","CXCL2"
"6788","CXCL2","IL8"
"6789","CXCL2","PLG"
"6790","CXCL3","IL8"
"6791","CXCR3","IFNG"
"6792","CXCR3","LAG3"
"6793","CXCR4","FLJ21032"
"6794","CXCR4","SOCS3"
"6795","CYBA","NCF1"
"6796","CYBA","NCF2"
"6797","CYBA","NCF4"
"6798","CYBB","NCF1"
"6799","CYC1","CYCS"
"6800","CYC1","HCNP"
"6801","CYC1","RGN"
"6802","CYC1","RPL13A"
"6803","CYC1","RPS16"
"6804","CYC1","UQCRFS1"
"6805","CYCS","FLJ20643"
"6806","CYLD","KIF23"
"6807","CYP11A1","CYP21A2"
"6808","CYP11A1","SP1"
"6809","CYP11B1","NR5A1"
"6810","CYP11B2","FDX1"
"6811","CYP1A1","CYP3A7"
"6812","CYP1A1","ESR1"
"6813","CYP1A2","CYP2F1"
"6814","CYP1A2","CYP3A7"
"6815","CYP24A1","RPL37A"
"6816","CYP27A1","RPL37A"
"6817","CYP27B1","RPL37A"
"6818","CYP2A","CYP2B7"
"6819","CYP2A","CYP2F1"
"6820","CYP2A6","CYP2A7"
"6821","CYP2A7P1","CYP2B7"
"6822","CYP2B6","CYP2F1"
"6823","CYP2B6","NR1I2"
"6824","CYP2B6","NR1I3"
"6825","CYP2C19","CYP2C18"
"6826","CYP2C8","CYP2C9"
"6827","CYP2F1","CYP3A5"
"6828","CYP2F1","CYP3A7"
"6829","CYP4B1","MGC29667"
"6830","CYP4B1","PA26"
"6831","CYP4B1","SES2"
"6832","CYP4F11","MGC29667"
"6833","CYP4F11","SES2"
"6834","CYP4F8","MGC29667"
"6835","CYP4F8","PA26"
"6836","CYP4F8","SES2"
"6837","CYP7A1","FABP2"
"6838","CYP7A1","NR2F2"
"6839","CYR61","NUP50"
"6840","CYR61","WISP2"
"6841","D12S2489E","ULBP3"
"6842","D1S155E","LOH12CR1"
"6843","D21S2056E","DDX18"
"6844","D21S2056E","FLJ10613"
"6845","D21S2056E","HSPC031"
"6846","D21S2056E","KIAA0020"
"6847","D21S2056E","MGC2835"
"6848","D21S2056E","NS"
"6849","D21S2056E","PES1"
"6850","D21S2056E","WDR12"
"6851","D2S448","COLEC12"
"6852","D2S448","FLJ39110"
"6853","D2S448","LANGERIN"
"6854","D6S2654E","GTPBP2"
"6855","DAB2","GRB2"
"6856","DAB2","LRP2"
"6857","DAB2","MADH2"
"6858","DAB2","MADH3"
"6859","DAB2","MYO6"
"6860","DAB2","TGFBR1"
"6861","DAB2","TGFBR2"
"6862","DACH","SET"
"6863","DAD1","TUBG1"
"6864","DAD1","TUBG2"
"6865","DAF","EMR1"
"6866","DAF","FYN"
"6867","DAF","LCK"
"6868","DAF","PTPRC"
"6869","DAF","RBMS2"
"6870","DAF","SPN"
"6871","DAG1","GRB2"
"6872","DAG1","LARGE"
"6873","DAG1","TCTA"
"6874","DAP3","FADD"
"6875","DAP3","TNFRSF10A"
"6876","DAPK1","FADD"
"6877","DAPK1","TRADD"
"6878","DAPK1","YWHAB"
"6879","DAPK3","DAXX"
"6880","C20orf155","DARS"
"6881","CDIPT","DARS"
"6882","DARS","DDX11"
"6883","DARS","DDX12"
"6884","DARS","ERCC2"
"6885","DARS","JTV1"
"6886","CFLAR","DAXX"
"6887","DAXX","DEK"
"6888","DAXX","ETS1"
"6889","DAXX","HDAC1"
"6890","DAXX","MAP3K5"
"6891","DAXX","Nbak2"
"6892","DAXX","PAX5"
"6893","DAXX","PML"
"6894","DAXX","SLC2A4"
"6895","DAXX","TGFB1"
"6896","DAXX","TGFBR2"
"6897","DAXX","UBE2I"
"6898","DAXX","UBL1"
"6899","DAXX","YWHAZ"
"6900","DAZ","DAZL"
"6901","DAZ","MSI1"
"6902","DAZAP1","RAI17"
"6903","DBH","STMN2"
"6904","DBR1","RPS6KL1"
"6905","DBT","DLD"
"6906","DBT","DTNA"
"6907","DBT","DTNB"
"6908","DBT","FLJ20195"
"6909","DCAMKL1","HSU53209"
"6910","DCAMKL1","KIAA1432"
"6911","DCAMKL1","LMNB2"
"6912","DCAMKL1","MAPRE1"
"6913","DCAMKL1","MAPRE2"
"6914","DCAMKL1","MAPRE3"
"6915","DCC","MAPK3"
"6916","DCC","MAZ"
"6917","DCC","NCK1"
"6918","DCC","RB1"
"6919","DCC","SIAH2"
"6920","DCC","TP53"
"6921","DCK","DGUOK"
"6922","DCK","RRM2B"
"6923","DCK","TK1"
"6924","DCK","TK2"
"6925","DCN","COL14A1"
"6926","DCN","EGFR"
"6927","DCN","ELN"
"6928","DCN","FBN1"
"6929","DCN","FLNA"
"6930","DCN","FN1"
"6931","DCN","SFTPD"
"6932","DCN","TGFB1"
"6933","DCN","THBS1"
"6934","CASK","DCT"
"6935","CLONE24945","DCT"
"6936","CRIM1","DCT"
"6937","DCT","DTR"
"6938","DCT","LAMP1"
"6939","DCT","MITF"
"6940","DCT","TIP-1"
"6941","DCT","TYR"
"6942","DCT","TYRP1"
"6943","DCTD","MVK"
"6944","DCTD","TPI1"
"6945","DCTD","TYMS"
"6946","DCTN2","C20orf1"
"6947","DCTN2","DKFZP434N1235"
"6948","DCTN2","GEMIN4"
"6949","DCTN2","LMNB2"
"6950","DCX","GAPD"
"6951","DCX","HKE4"
"6952","DCX","HSU53209"
"6953","DCX","KIAA1432"
"6954","DCX","LMNB2"
"6955","DCX","MAPRE1"
"6956","DCX","MAPRE2"
"6957","DCX","MAPRE3"
"6958","DCX","PAFAH1B1"
"6959","DCX","SFRS10"
"6960","DD5","LCMR1"
"6961","DDAH2","C6orf25"
"6962","DDAH2","LY6G6E"
"6963","CUL4A","DDB1"
"6964","DDB1","DDB2"
"6965","DDB1","ERCC2"
"6966","DDB1","ERCC3"
"6967","DDB1","ERCC5"
"6968","DDB1","GTF2H1"
"6969","DDB1","GTF2H2"
"6970","DDB1","GTF2H3"
"6971","DDB1","GTF2H4"
"6972","DDB1","LCMR1"
"6973","DDB1","MNAT1"
"6974","DDB1","PCCB"
"6975","DDB1","RAD23B"
"6976","DDB1","RPA1"
"6977","DDB1","RPA2"
"6978","DDB1","RPA3"
"6979","DDB1","WDR22"
"6980","DDB1","XPA"
"6981","DDB1","XPC"
"6982","DDB2","ERCC2"
"6983","DDB2","ERCC3"
"6984","DDB2","ERCC5"
"6985","DDB2","GTF2H1"
"6986","DDB2","GTF2H2"
"6987","DDB2","GTF2H3"
"6988","DDB2","GTF2H4"
"6989","DDB2","MNAT1"
"6990","DDB2","RAD23B"
"6991","DDB2","RPA1"
"6992","DDB2","RPA2"
"6993","DDB2","RPA3"
"6994","DDB2","XPA"
"6995","DDB2","XPC"
"6996","DDIT3","FOS"
"6997","DDIT3","JUN"
"6998","DDIT3","RPS3A"
"6999","DDOST","ITM1"
"7000","DDOST","SIMP"
"7001","DDR1","DDR2"
"7002","DDR1","SHC1"
"7003","DDR2","SHC1"
"7004","DDR2","SRC"
"7005","DDT","MIF"
"7006","DDX1","HNRPK"
"7007","DDX1","MYCN"
"7008","DDX1","PIN4"
"7009","DDX11","FLJ23441"
"7010","DDX11","FLJ34278"
"7011","DDX11","GPT"
"7012","DDX11","GPT2"
"7013","DDX11","KIAA0934"
"7014","DDX11","KIAA1463"
"7015","DDX11","LOC283828"
"7016","DDX11","LOC56267"
"7017","DDX11","NARS"
"7018","DDX11","PMSCL2"
"7019","DDX11","SLC27A2"
"7020","DDX11","SLC27A3"
"7021","DDX11","SLC27A4"
"7022","DDX11","SLC27A5"
"7023","DDX11","VLCS-H1"
"7024","DDX12","FLJ23441"
"7025","DDX12","FLJ34278"
"7026","DDX12","GPT"
"7027","DDX12","GPT2"
"7028","DDX12","KIAA0934"
"7029","DDX12","KIAA1463"
"7030","DDX12","LOC283828"
"7031","DDX12","LOC56267"
"7032","DDX12","NARS"
"7033","DDX12","PMSCL2"
"7034","DDX12","SLC27A2"
"7035","DDX12","SLC27A3"
"7036","DDX12","SLC27A4"
"7037","DDX12","SLC27A5"
"7038","DDX12","VLCS-H1"
"7039","DDX15","bA395L14.12"
"7040","CRNKL1","DDX15"
"7041","DDX15","DRIM"
"7042","DDX15","FBL"
"7043","DDX15","FLJ10613"
"7044","DDX15","FLJ14075"
"7045","DDX15","HCNP"
"7046","DDX15","KIAA1604"
"7047","DDX15","NMP200"
"7048","DDX15","NS"
"7049","DDX15","PLRG1"
"7050","DDX15","PRP17"
"7051","DDX15","SF3B1"
"7052","DDX15","SF3B3"
"7053","DDX15","SNRPA1"
"7054","DDX15","SNW1"
"7055","DDX15","TFIP11"
"7056","DDX16","T54"
"7057","AD24","DDX18"
"7058","BCAA","DDX18"
"7059","BOP1","DDX18"
"7060","C1orf33","DDX18"
"7061","CBF2","DDX18"
"7062","CRFG","DDX18"
"7063","DDX18","DDX24"
"7064","DDX18","DRIM"
"7065","DDX18","EBNA1BP2"
"7066","DDX18","FLJ10359"
"7067","DDX18","FLJ10377"
"7068","DDX18","FLJ10439"
"7069","DDX18","FLJ10498"
"7070","DDX18","FLJ10613"
"7071","DDX18","FLJ10774"
"7072","DDX18","FTSJ3"
"7073","DDX18","HSPC031"
"7074","DDX18","HUMAUANTIG"
"7075","DDX18","KIAA0020"
"7076","DDX18","KIAA0690"
"7077","DDX18","KIAA1595"
"7078","DDX18","MGC2835"
"7079","DDX18","MKI67IP"
"7080","DDX18","NOH61"
"7081","DDX18","NOL5A"
"7082","DDX18","NOL6"
"7083","DDX18","NS"
"7084","DDX18","PES1"
"7085","DDX18","WDR12"
"7086","DDX18","YR-29"
"7087","DDX20","LOC256000"
"7088","DDX3","LCMR1"
"7089","DDX3","MGC5309"
"7090","DDX31","LCMR1"
"7091","C20orf14","DDX38"
"7092","CD2BP2","DDX38"
"7093","CPSF1","DDX38"
"7094","CPSF2","DDX38"
"7095","CPSF3","DDX38"
"7096","DDX38","DNAJC8"
"7097","DDX38","HEAB"
"7098","DDX38","HNRPA0"
"7099","DDX38","HNRPR"
"7100","DDX38","LSM2"
"7101","DDX38","NCBP2"
"7102","DDX38","PAPOLA"
"7103","DDX38","PCF11"
"7104","DDX38","PRP17"
"7105","DDX38","RBM5"
"7106","DDX38","RBMX"
"7107","DDX38","SF3A1"
"7108","DDX38","SF3A3"
"7109","DDX38","SF3B1"
"7110","DDX38","SF3b10"
"7111","DDX38","SF3B2"
"7112","DDX38","SF3B3"
"7113","DDX38","SF3B4"
"7114","DDX38","U2AF65"
"7115","DDX38","U5-200KD"
"7116","DDX5","PIN4"
"7117","DDX6","A2LP"
"7118","DDX6","CBCIP2"
"7119","DDX6","dJ309H15.1"
"7120","DDX6","DVL1"
"7121","DDX6","DVL2"
"7122","DDX6","DVL3"
"7123","DDX6","FLJ36874"
"7124","DDX6","HDGF"
"7125","DDX6","HDGFRP3"
"7126","DDX6","HSA275986"
"7127","DDX6","LSM1"
"7128","DDX6","LSM2"
"7129","DDX6","LSM4"
"7130","DDX6","LSM7"
"7131","DDX6","MGC13024"
"7132","DDX6","MGC2641"
"7133","DDX6","PSIP2"
"7134","DDX6","RPL8"
"7135","DDX6","SCA2"
"7136","DDX6","SFRS11"
"7137","DDX6","SKP1A"
"7138","DDX6","U2AF65"
"7139","DDX6","ZNF277"
"7140","DDX9","ATPIF1"
"7141","C20orf14","DDX9"
"7142","CD2BP2","DDX9"
"7143","DDX38","DDX9"
"7144","DDX9","DDX9P"
"7145","DDX9","DNAJC8"
"7146","DDX9","FUS"
"7147","DDX9","HNRPA0"
"7148","DDX9","HNRPA1"
"7149","DDX9","HNRPA2B1"
"7150","DDX9","HNRPC"
"7151","DDX9","HNRPD"
"7152","DDX9","HNRPF"
"7153","DDX9","HNRPH1"
"7154","DDX9","HNRPH2"
"7155","DDX9","HNRPK"
"7156","DDX9","HNRPL"
"7157","DDX9","HNRPM"
"7158","DDX9","HNRPR"
"7159","DDX9","HNRPU"
"7160","DDX9","KHDRBS1"
"7161","DDX9","LSM2"
"7162","DDX9","NCBP1"
"7163","DDX9","NCBP2"
"7164","DDX9","NHP2L1"
"7165","DDX9","NSEP1"
"7166","DDX9","PCBP1"
"7167","DDX9","PCBP2"
"7168","DDX9","PCNA"
"7169","DDX9","PRP17"
"7170","DDX9","PRPF4"
"7171","DDX9","PTBP1"
"7172","DDX9","RBM5"
"7173","DDX9","RBMX"
"7174","DDX9","SF3A1"
"7175","DDX9","SF3A2"
"7176","DDX9","SF3A3"
"7177","DDX9","SF3B1"
"7178","DDX9","SF3b10"
"7179","DDX9","SF3B2"
"7180","DDX9","SF3B3"
"7181","DDX9","SF3B4"
"7182","DDX9","SFRS1"
"7183","DDX9","SFRS11"
"7184","DDX9","SFRS2"
"7185","DDX9","SFRS3"
"7186","DDX9","SFRS4"
"7187","DDX9","SFRS5"
"7188","DDX9","SFRS6"
"7189","DDX9","SFRS7"
"7190","DDX9","SFRS9"
"7191","DDX9","SMC1L1"
"7192","DDX9","SNRP70"
"7193","DDX9","SNRPA"
"7194","DDX9","SNRPA1"
"7195","DDX9","SNRPB"
"7196","DDX9","SNRPB2"
"7197","DDX9","SNRPD1"
"7198","DDX9","SNRPD2"
"7199","DDX9","SNRPD3"
"7200","DDX9","SNRPE"
"7201","DDX9","SNRPF"
"7202","DDX9","SNRPG"
"7203","DDX9","TRNL"
"7204","DDX9","U2AF1"
"7205","DDX9","U2AF65"
"7206","DDX9","U5-116KD"
"7207","DDX9","U5-200KD"
"7208","DEAF1","SPO11"
"7209","DEFA1","DEFA3"
"7210","DEFA1","LBR"
"7211","DEFB1","DEFB103"
"7212","DEGS","THG-1"
"7213","DENR","HSPC109"
"7214","DENR","LOC130672"
"7215","DENR","MCT-1"
"7216","DENR","MFN2"
"7217","DENR","MRPL2"
"7218","DENR","POP4"
"7219","DENR","RPL35"
"7220","DENR","RPS2L1"
"7221","DENR","RPS4Y2"
"7222","DENR","SEC61A1"
"7223","DENR","SEC61A2"
"7224","DENR","SIN3A"
"7225","DENR","SIN3B"
"7226","DES","DSP"
"7227","DES","S100A1"
"7228","DES","SPTAN1"
"7229","DFFA","ADAMTS9"
"7230","DFFA","DFFB"
"7231","DFFB","PSMD8"
"7232","DFNA25","UBE3B"
"7233","DFNA4","KPTN"
"7234","DFNB18","DELGEF"
"7235","DFNB6","SLC26A6"
"7236","DFNB6","USH2B"
"7237","DGCR14","C10orf4"
"7238","DGKA","IL21"
"7239","DGKG","OPA1"
"7240","DHCR7","SLOS"
"7241","DHDH","LOC90353"
"7242","DHDH","RBSK"
"7243","ABCB1","DHFR"
"7244","CLPX","DHFR"
"7245","DHFR","E2F1"
"7246","DHFR","E2F2"
"7247","DHFR","E2F5"
"7248","DHFR","FPGS"
"7249","DHFR","GCH1"
"7250","DHFR","HSPC135"
"7251","DHFR","MSH3"
"7252","DHFR","MYC"
"7253","DHFR","PRSS15"
"7254","DHFR","QDPR"
"7255","DHFR","RBL1"
"7256","DHFR","RRM2B"
"7257","DHFR","SDF2"
"7258","DHFR","SDF2L1"
"7259","DHFR","TOMM20-PENDING"
"7260","DHFR","TYMS"
"7261","DHODH","CYB5R1"
"7262","DHODH","CYB5R2"
"7263","DHODH","DIA1"
"7264","DHODH","FDXR"
"7265","DHODH","INPP5E"
"7266","DHODH","LTA4H"
"7267","DHODH","NPEPPS"
"7268","DHODH","PMPCB"
"7269","DHODH","UMPS"
"7270","DHODH","UQCRC1"
"7271","DHPS","EIF5A"
"7272","DHPS","EIF5A2"
"7273","DHPS","MAPK1"
"7274","DHPS","MAPK3"
"7275","DIA1","FDX1"
"7276","DIA1","UMPS"
"7277","DICER1","FLJ10193"
"7278","DIM1","PRPF31"
"7279","CGI-18","DIPA"
"7280","CLONE24945","DIPA"
"7281","DIRAS2","FKSG17"
"7282","DIS3","FLJ10359"
"7283","DIS3","FLJ20559"
"7284","DIS3","FLJ20591"
"7285","DIS3","KPNA6"
"7286","DIS3","MIBP"
"7287","DIS3","NOL6"
"7288","DIS3","RRP4"
"7289","DIS3","RRP40"
"7290","DIS3","RRP46"
"7291","DISC1","NUDEL"
"7292","DJ37E16.5","FLJ13052"
"7293","DKC1","CPA6"
"7294","DDX18","DKC1"
"7295","DKC1","DKFZP586G1517"
"7296","DKC1","DRIM"
"7297","DKC1","EIF4E"
"7298","DKC1","EIF4G1"
"7299","DKC1","EIF4G3"
"7300","DKC1","FBL"
"7301","DKC1","FLJ10359"
"7302","DKC1","FLJ10774"
"7303","DKC1","FLJ11149"
"7304","DKC1","HRB2"
"7305","DKC1","IF2"
"7306","DKC1","KIAA0020"
"7307","DKC1","KIAA0690"
"7308","DKC1","LLID-51602"
"7309","DKC1","LOC92345"
"7310","DKC1","MGC4293"
"7311","DKC1","MTHFD1"
"7312","DKC1","MTIF2"
"7313","DKC1","NOL5A"
"7314","DKC1","RPL11"
"7315","DKC1","RPL19"
"7316","DKC1","RPL32"
"7317","DKC1","RPL5"
"7318","DKC1","RPS13"
"7319","DKC1","RPS15A"
"7320","DKC1","RPS29"
"7321","DKC1","RPS2L1"
"7322","DKC1","RPS4X"
"7323","DKC1","RPS4Y2"
"7324","DKC1","SEC61A1"
"7325","DKC1","SEC61A2"
"7326","DKFZP434I116","LOC135154"
"7327","DKFZP434P1750","SNX5"
"7328","DKFZP434P1750","SNX6"
"7329","DKFZp564B0769","FLJ10330"
"7330","DKFZp564B0769","FLJ22626"
"7331","DKFZp564B0769","FLJ36754"
"7332","DKFZp564B0769","LOC285927"
"7333","DKFZp564B0769","PPIL4"
"7334","DKFZp564B0769","T54"
"7335","CGI-18","DKFZP564G2022"
"7336","ANKRA2","DKFZP564J0123"
"7337","AATF","DKFZP564M182"
"7338","C15orf12","DKFZP564M182"
"7339","CIRH1A","DKFZP564M182"
"7340","DKFZP564M182","DRIM"
"7341","DKFZP564M182","FLJ10359"
"7342","DKFZP564M182","FLJ10774"
"7343","DKFZP564M182","FLJ12519"
"7344","DKFZP564M182","FLJ14075"
"7345","DKFZP564M182","NOL6"
"7346","DKFZP564M182","TA-WDRP"
"7347","C15orf12","DKFZP564O0463"
"7348","CIRH1A","DKFZP564O0463"
"7349","DKFZP564O0463","DRIM"
"7350","DKFZP564O0463","FLJ10774"
"7351","DKFZP564O0463","FLJ12787"
"7352","AATF","DKFZP564O092"
"7353","DKFZP566E144","PNAS-4"
"7354","DKFZP566F0546","FOXP1"
"7355","DKFZP566F0546","FOXP2"
"7356","DKFZP566F0546","FOXP3"
"7357","DKFZP566J2046","FLJ34278"
"7358","DKFZP566J2046","FLJ38866"
"7359","DKFZP566J2046","LOC283828"
"7360","DKFZP566J2046","LOC286552"
"7361","DKFZP586C1619","MGC15677"
"7362","DKFZP586D2223","EG1"
"7363","DKFZP586D2223","FLJ10193"
"7364","DKFZP586D2223","LCMR1"
"7365","DKFZP586D2223","MGC5309"
"7366","DKFZP586G1517","DRIM"
"7367","DKFZP586G1517","EIF5A2"
"7368","DKFZP586G1517","POLR1B"
"7369","DKFZp727A071","HDS"
"7370","C20orf178","DKFZp761K1824"
"7371","DKFZp761K1824","LOC145553"
"7372","DKFZp761K1824","MGC22825"
"7373","DKFZP761L0424","FLJ23445"
"7374","DKFZP761L0424","ING5"
"7375","DKFZP761L0424","LOC132706"
"7376","DKFZp762I194","LOC203427"
"7377","DKFZp762O076","CLG"
"7378","DKK1","DKK2"
"7379","DKK1","DKK4"
"7380","DKK3","DKK2"
"7381","DKK4","DKK2"
"7382","DKK3","DKK4"
"7383","BRP17","DLAT"
"7384","DLAT","DLD"
"7385","DLAT","FLJ10233"
"7386","DLAT","FLJ10620"
"7387","DLAT","FLJ10851"
"7388","DLAT","GLUD1"
"7389","DLAT","HAGH"
"7390","DLAT","LIAS"
"7391","DLAT","MGC2605"
"7392","DLAT","OGDH"
"7393","DLAT","PDHA1"
"7394","DLAT","PDHA2"
"7395","DLAT","PDHB"
"7396","DLAT","PDX1"
"7397","DLAT","RIC-8"
"7398","DLAT","SDHB"
"7399","DLAT","SDHC"
"7400","DLAT","SUCLA2"
"7401","DLAT","SUCLG1"
"7402","DLC1","NIFU"
"7403","DLD","DLST"
"7404","DLD","FLJ10851"
"7405","DLD","FLJ20275"
"7406","DLD","GRB2"
"7407","DLD","LIAS"
"7408","DLD","OGDH"
"7409","DLD","PDHA1"
"7410","DLD","PDHA2"
"7411","DLD","PDHB"
"7412","DLD","PDX1"
"7413","DLD","PRDX5"
"7414","DLD","RPIA"
"7415","DLD","SDHB"
"7416","DLD","SDHC"
"7417","DLD","SUCLA2"
"7418","DLD","SUCLG1"
"7419","DLD","TRIP10"
"7420","ADAM17","DLG1"
"7421","CASK","DLG1"
"7422","CRIPT","DLG1"
"7423","DLG1","DLGAP1"
"7424","DLG1","DLGAP2"
"7425","DLG1","ERBB4"
"7426","DLG1","FUBP1"
"7427","DLG1","FUBP3"
"7428","DLG1","GNPNAT1"
"7429","DLG1","KHSRP"
"7430","DLG1","KIF1B"
"7431","DLG1","LCK"
"7432","DLG1","MYO6"
"7433","DLG1","VIL2"
"7434","CRIPT","DLG2"
"7435","DLG2","ERBB4"
"7436","DLG2","FUBP1"
"7437","DLG2","FUBP3"
"7438","DLG2","GNPNAT1"
"7439","DLG2","GRIN2B"
"7440","DLG2","KHSRP"
"7441","DLG2","LIN7A"
"7442","DLG2","MAP1A"
"7443","CRIPT","DLG3"
"7444","DLG3","ERBB4"
"7445","DLG3","FUBP1"
"7446","DLG3","FUBP3"
"7447","DLG3","GNPNAT1"
"7448","DLG3","KHSRP"
"7449","DLG3","LIN7A"
"7450","CASK","DLG4"
"7451","CRIPT","DLG4"
"7452","DLG4","DLGAP1"
"7453","DLG4","DNCL1"
"7454","DLG4","ERBB2"
"7455","DLG4","ERBB2IP"
"7456","DLG4","ERBB4"
"7457","DLG4","FUBP1"
"7458","DLG4","FUBP3"
"7459","DLG4","FYN"
"7460","DLG4","GNPNAT1"
"7461","DLG4","GRIN2B"
"7462","DLG4","GRIN2C"
"7463","DLG4","HD"
"7464","DLG4","HGS"
"7465","DLG4","KHSRP"
"7466","DLG4","KIF1B"
"7467","DLG4","LANO"
"7468","DLG4","LIN7A"
"7469","DLG4","MAP1A"
"7470","DLG4","MCP"
"7471","DLG4","SEMA4F"
"7472","AHCYL1","DLGAP1"
"7473","DLGAP1","CREG2"
"7474","DLGAP1","KIAA0828"
"7475","AHCYL1","DLGAP2"
"7476","DLGAP2","CREG2"
"7477","DLGAP2","KIAA0828"
"7478","BRP17","DLST"
"7479","DLST","FLJ10851"
"7480","DLST","FLJ25795"
"7481","DLST","GLUD1"
"7482","DLST","HAGH"
"7483","DLST","LIAS"
"7484","DLST","MGC2605"
"7485","DLST","OGDH"
"7486","DLST","PDHA1"
"7487","DLST","PDHA2"
"7488","DLST","PDHB"
"7489","DLST","SDHB"
"7490","DLST","SDHC"
"7491","DLST","SUCLA2"
"7492","DLST","SUCLG1"
"7493","DLST","TRIP12"
"7494","DLX1","DLX2"
"7495","DLX1","DLX3"
"7496","DLX1","DLX4"
"7497","DLX1","DLX5"
"7498","DLX1","DLX6"
"7499","DLX2","DLX3"
"7500","DLX2","DLX4"
"7501","DLX2","DLX5"
"7502","DLX2","DLX6"
"7503","DLX2","EVX2"
"7504","DLX2","MAP3K7IP2"
"7505","DLX2","MGC45404"
"7506","DLX2","MSX2"
"7507","DLX3","DLX4"
"7508","DLX3","DLX5"
"7509","DLX3","DLX6"
"7510","DLX3","MAP3K7IP2"
"7511","DLX3","MGC45404"
"7512","DLX4","DLX6"
"7513","DLX4","MSX2"
"7514","DLX5","DLX6"
"7515","DLX5","MAP3K7IP2"
"7516","DLX5","MGC45404"
"7517","DLX5","MSX2"
"7518","DMAP1","FLJ14627"
"7519","DMBT1","PTEN"
"7520","DMBT1","SFTPA1"
"7521","DMBT1","SFTPD"
"7522","C20orf155","DMC1"
"7523","DMC1","RAD54B"
"7524","DMD","DGKZ"
"7525","DMD","DRP2"
"7526","DMD","DTNA"
"7527","DMD","PGM5"
"7528","DMD","SNTA1"
"7529","DMD","SNTB1"
"7530","DMD","TLN1"
"7531","DMP1","DSPP"
"7532","DMP1","SPP1"
"7533","DMPK","PPP1R12A"
"7534","DMPK","RAF1"
"7535","DMRT1","DMRT2"
"7536","DNA2L","HSU24186"
"7537","DNA2L","PCNA"
"7538","DNA2L","POLD1"
"7539","DNA2L","POLD2"
"7540","DNA2L","POLD3"
"7541","DNA2L","POLD4"
"7542","DNA2L","RPA1"
"7543","DNA2L","RPA2"
"7544","DNA2L","RPA3"
"7545","DNAJA1","DNAJB1"
"7546","DNAJA1","DNAJB9"
"7547","DNAJA1","LCMR1"
"7548","DNAJA1","PTTG1"
"7549","DNAJA1","SCA1"
"7550","DNAJB1","DNAJC7"
"7551","DNAJB1","PPID"
"7552","DNAJB1","SACM2L"
"7553","DNAJB2","DNAJB6"
"7554","DNAJC8","NCBP2"
"7555","DNAJC8","PRP17"
"7556","DNAJC8","RBMX"
"7557","DNAJC8","SF3B1"
"7558","DNAJC8","SF3b10"
"7559","DNAJC8","SF3B3"
"7560","DNALI1","THG-1"
"7561","DNASE1","DNASE1L1"
"7562","DNASE1","DNASE1L3"
"7563","DNASE1","DNASE2"
"7564","DNASE1","GATA1"
"7565","DNASE1","HCLS1"
"7566","DNASE1","HIST1H4G"
"7567","DNASE1","JUN"
"7568","DNASE1","LTF"
"7569","DNASE1","MYC"
"7570","DNASE1","NF1"
"7571","DNASE1","NFE2L1"
"7572","DNASE1","POU2F1"
"7573","DNASE1","RNASE1"
"7574","DNASE1","SP1"
"7575","DNASE1","TFAP2A"
"7576","DNASE1","YY1"
"7577","DNASE1L1","DNASE1L3"
"7578","DNASE1L2","XRN2"
"7579","C1D","DNASE2"
"7580","DNASE2","retSDR3"
"7581","DNCH1","DNCL1"
"7582","DNCI1","DNCI2"
"7583","DNCI1","MYC"
"7584","DNCI1","MYCL1"
"7585","DNCI1","MYCN"
"7586","DNCI2","MYC"
"7587","DNCI2","MYCL1"
"7588","DNCI2","MYCN"
"7589","DNCL1","GPHN"
"7590","DNCL1","MTA1"
"7591","DNCL1","PARD3"
"7592","DNCL1","TUBB2"
"7593","CLIC3","DNM1"
"7594","DNM1","EMS1"
"7595","DNM1","GRB2"
"7596","DNM1","NCK1"
"7597","DNM1","PACSIN1"
"7598","DNM1","PACSIN3"
"7599","DNM1","SH3GL1"
"7600","DNM1","SH3GL2"
"7601","CLONE24945","DNM1L"
"7602","DNCL1","DNM2"
"7603","DNM2","EMS1"
"7604","DNM2","GRB2"
"7605","DNM2","LCMR1"
"7606","DNM2","PDCD4"
"7607","DNM2","PFN1"
"7608","DNM2","SHANK1"
"7609","DNM2","SHANK2"
"7610","DMAP1","DNMT1"
"7611","DNCL1","DNMT1"
"7612","DNMT1","DNMT3A"
"7613","DNMT1","DNMT3B"
"7614","DNMT1","MBD2"
"7615","DNMT1","MECP2"
"7616","DNMT1","PCNA"
"7617","DNMT1","RB1"
"7618","DNMT1","SUV39H1"
"7619","CBX1","DNMT3A"
