"","V1","V2","NA"
"","HNRNPC","LSM2","IN_SAME_COMPONENT"
"","HNRNPC","MAGOH","IN_SAME_COMPONENT"
"","HNRNPC","NCBP1","IN_SAME_COMPONENT"
"","HNRNPC","NCBP2","IN_SAME_COMPONENT"
"","HNRNPC","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPC","NUDT21","IN_SAME_COMPONENT"
"","HNRNPC","PABPN1","IN_SAME_COMPONENT"
"","HNRNPC","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPC","PCBP1","IN_SAME_COMPONENT"
"","HNRNPC","PCBP2","IN_SAME_COMPONENT"
"","HNRNPC","PCF11","IN_SAME_COMPONENT"
"","HNRNPC","PHF5A","IN_SAME_COMPONENT"
"","HNRNPC","POLR2A","IN_SAME_COMPONENT"
"","HNRNPC","POLR2B","IN_SAME_COMPONENT"
"","HNRNPC","POLR2C","IN_SAME_COMPONENT"
"","HNRNPC","POLR2D","IN_SAME_COMPONENT"
"","HNRNPC","POLR2E","IN_SAME_COMPONENT"
"","HNRNPC","POLR2H","IN_SAME_COMPONENT"
"","HNRNPC","POLR2I","IN_SAME_COMPONENT"
"","HNRNPC","POLR2J","IN_SAME_COMPONENT"
"","HNRNPC","POLR2K","IN_SAME_COMPONENT"
"","HNRNPC","PRPF4","IN_SAME_COMPONENT"
"","HNRNPC","PRPF6","IN_SAME_COMPONENT"
"","HNRNPC","PRPF8","IN_SAME_COMPONENT"
"","HNRNPC","PTBP1","IN_SAME_COMPONENT"
"","HNRNPC","RBM5","IN_SAME_COMPONENT"
"","HNRNPC","RBM8A","IN_SAME_COMPONENT"
"","HNRNPC","RBMX","IN_SAME_COMPONENT"
"","HNRNPC","RNPS1","IN_SAME_COMPONENT"
"","HNRNPC","SF3A1","IN_SAME_COMPONENT"
"","HNRNPC","SF3A2","IN_SAME_COMPONENT"
"","HNRNPC","SF3A3","IN_SAME_COMPONENT"
"","HNRNPC","SF3B1","IN_SAME_COMPONENT"
"","HNRNPC","SF3B14","IN_SAME_COMPONENT"
"","HNRNPC","SF3B2","IN_SAME_COMPONENT"
"","HNRNPC","SF3B3","IN_SAME_COMPONENT"
"","HNRNPC","SF3B4","IN_SAME_COMPONENT"
"","HNRNPC","SF3B5","IN_SAME_COMPONENT"
"","HNRNPC","SMC1A","IN_SAME_COMPONENT"
"","HNRNPC","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPC","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPC","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPC","SNRPA","IN_SAME_COMPONENT"
"","HNRNPC","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPC","SNRPB","IN_SAME_COMPONENT"
"","HNRNPC","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPC","SRRM1","IN_SAME_COMPONENT"
"","HNRNPC","SRSF1","IN_SAME_COMPONENT"
"","HNRNPC","SRSF11","IN_SAME_COMPONENT"
"","HNRNPC","SRSF2","IN_SAME_COMPONENT"
"","HNRNPC","SRSF4","IN_SAME_COMPONENT"
"","HNRNPC","SRSF5","IN_SAME_COMPONENT"
"","HNRNPC","SRSF6","IN_SAME_COMPONENT"
"","HNRNPC","SRSF7","IN_SAME_COMPONENT"
"","HNRNPC","SRSF9","IN_SAME_COMPONENT"
"","HNRNPC","SUGP1","IN_SAME_COMPONENT"
"","HNRNPC","THOC4","IN_SAME_COMPONENT"
"","HNRNPC","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPC","U2AF1","IN_SAME_COMPONENT"
"","HNRNPC","U2AF2","IN_SAME_COMPONENT"
"","HNRNPC","UPF3B","IN_SAME_COMPONENT"
"","HNRNPC","YBX1","IN_SAME_COMPONENT"
"","HNRNPC","HNRNPC","REACTS_WITH"
"","HNRNPD","HNRNPF","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPH1","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPH2","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPL","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPM","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPD","LSM2","IN_SAME_COMPONENT"
"","HNRNPD","MAGOH","IN_SAME_COMPONENT"
"","HNRNPD","NCBP1","IN_SAME_COMPONENT"
"","HNRNPD","NCBP2","IN_SAME_COMPONENT"
"","HNRNPD","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPD","NUDT21","IN_SAME_COMPONENT"
"","HNRNPD","PABPN1","IN_SAME_COMPONENT"
"","HNRNPD","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPD","PCBP1","IN_SAME_COMPONENT"
"","HNRNPD","PCBP2","IN_SAME_COMPONENT"
"","HNRNPD","PCF11","IN_SAME_COMPONENT"
"","HNRNPD","PHF5A","IN_SAME_COMPONENT"
"","HNRNPD","POLR2A","IN_SAME_COMPONENT"
"","HNRNPD","POLR2B","IN_SAME_COMPONENT"
"","HNRNPD","POLR2C","IN_SAME_COMPONENT"
"","HNRNPD","POLR2D","IN_SAME_COMPONENT"
"","HNRNPD","POLR2E","IN_SAME_COMPONENT"
"","HNRNPD","POLR2H","IN_SAME_COMPONENT"
"","HNRNPD","POLR2I","IN_SAME_COMPONENT"
"","HNRNPD","POLR2J","IN_SAME_COMPONENT"
"","HNRNPD","POLR2K","IN_SAME_COMPONENT"
"","HNRNPD","PRPF4","IN_SAME_COMPONENT"
"","HNRNPD","PRPF6","IN_SAME_COMPONENT"
"","HNRNPD","PRPF8","IN_SAME_COMPONENT"
"","HNRNPD","PTBP1","IN_SAME_COMPONENT"
"","HNRNPD","RBM5","IN_SAME_COMPONENT"
"","HNRNPD","RBM8A","IN_SAME_COMPONENT"
"","HNRNPD","RBMX","IN_SAME_COMPONENT"
"","HNRNPD","RNPS1","IN_SAME_COMPONENT"
"","HNRNPD","SF3A1","IN_SAME_COMPONENT"
"","HNRNPD","SF3A2","IN_SAME_COMPONENT"
"","HNRNPD","SF3A3","IN_SAME_COMPONENT"
"","HNRNPD","SF3B1","IN_SAME_COMPONENT"
"","HNRNPD","SF3B14","IN_SAME_COMPONENT"
"","HNRNPD","SF3B2","IN_SAME_COMPONENT"
"","HNRNPD","SF3B3","IN_SAME_COMPONENT"
"","HNRNPD","SF3B4","IN_SAME_COMPONENT"
"","HNRNPD","SF3B5","IN_SAME_COMPONENT"
"","HNRNPD","SMC1A","IN_SAME_COMPONENT"
"","HNRNPD","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPD","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPD","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPD","SNRPA","IN_SAME_COMPONENT"
"","HNRNPD","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPD","SNRPB","IN_SAME_COMPONENT"
"","HNRNPD","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPD","SRRM1","IN_SAME_COMPONENT"
"","HNRNPD","SRSF1","IN_SAME_COMPONENT"
"","HNRNPD","SRSF11","IN_SAME_COMPONENT"
"","HNRNPD","SRSF2","IN_SAME_COMPONENT"
"","HNRNPD","SRSF4","IN_SAME_COMPONENT"
"","HNRNPD","SRSF5","IN_SAME_COMPONENT"
"","HNRNPD","SRSF6","IN_SAME_COMPONENT"
"","HNRNPD","SRSF7","IN_SAME_COMPONENT"
"","HNRNPD","SRSF9","IN_SAME_COMPONENT"
"","HNRNPD","SUGP1","IN_SAME_COMPONENT"
"","HNRNPD","THOC4","IN_SAME_COMPONENT"
"","HNRNPD","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPD","U2AF1","IN_SAME_COMPONENT"
"","HNRNPD","U2AF2","IN_SAME_COMPONENT"
"","HNRNPD","UPF3B","IN_SAME_COMPONENT"
"","HNRNPD","YBX1","IN_SAME_COMPONENT"
"","HNRNPD","HNRNPD","REACTS_WITH"
"","HNRNPF","HNRNPH1","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPH2","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPL","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPM","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPF","LSM2","IN_SAME_COMPONENT"
"","HNRNPF","MAGOH","IN_SAME_COMPONENT"
"","HNRNPF","NCBP1","IN_SAME_COMPONENT"
"","HNRNPF","NCBP2","IN_SAME_COMPONENT"
"","HNRNPF","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPF","NUDT21","IN_SAME_COMPONENT"
"","HNRNPF","PABPN1","IN_SAME_COMPONENT"
"","HNRNPF","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPF","PCBP1","IN_SAME_COMPONENT"
"","HNRNPF","PCBP2","IN_SAME_COMPONENT"
"","HNRNPF","PCF11","IN_SAME_COMPONENT"
"","HNRNPF","PHF5A","IN_SAME_COMPONENT"
"","HNRNPF","POLR2A","IN_SAME_COMPONENT"
"","HNRNPF","POLR2B","IN_SAME_COMPONENT"
"","HNRNPF","POLR2C","IN_SAME_COMPONENT"
"","HNRNPF","POLR2D","IN_SAME_COMPONENT"
"","HNRNPF","POLR2E","IN_SAME_COMPONENT"
"","HNRNPF","POLR2H","IN_SAME_COMPONENT"
"","HNRNPF","POLR2I","IN_SAME_COMPONENT"
"","HNRNPF","POLR2J","IN_SAME_COMPONENT"
"","HNRNPF","POLR2K","IN_SAME_COMPONENT"
"","HNRNPF","PRPF4","IN_SAME_COMPONENT"
"","HNRNPF","PRPF6","IN_SAME_COMPONENT"
"","HNRNPF","PRPF8","IN_SAME_COMPONENT"
"","HNRNPF","PTBP1","IN_SAME_COMPONENT"
"","HNRNPF","RBM5","IN_SAME_COMPONENT"
"","HNRNPF","RBM8A","IN_SAME_COMPONENT"
"","HNRNPF","RBMX","IN_SAME_COMPONENT"
"","HNRNPF","RNPS1","IN_SAME_COMPONENT"
"","HNRNPF","SF3A1","IN_SAME_COMPONENT"
"","HNRNPF","SF3A2","IN_SAME_COMPONENT"
"","HNRNPF","SF3A3","IN_SAME_COMPONENT"
"","HNRNPF","SF3B1","IN_SAME_COMPONENT"
"","HNRNPF","SF3B14","IN_SAME_COMPONENT"
"","HNRNPF","SF3B2","IN_SAME_COMPONENT"
"","HNRNPF","SF3B3","IN_SAME_COMPONENT"
"","HNRNPF","SF3B4","IN_SAME_COMPONENT"
"","HNRNPF","SF3B5","IN_SAME_COMPONENT"
"","HNRNPF","SMC1A","IN_SAME_COMPONENT"
"","HNRNPF","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPF","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPF","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPF","SNRPA","IN_SAME_COMPONENT"
"","HNRNPF","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPF","SNRPB","IN_SAME_COMPONENT"
"","HNRNPF","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPF","SRRM1","IN_SAME_COMPONENT"
"","HNRNPF","SRSF1","IN_SAME_COMPONENT"
"","HNRNPF","SRSF11","IN_SAME_COMPONENT"
"","HNRNPF","SRSF2","IN_SAME_COMPONENT"
"","HNRNPF","SRSF4","IN_SAME_COMPONENT"
"","HNRNPF","SRSF5","IN_SAME_COMPONENT"
"","HNRNPF","SRSF6","IN_SAME_COMPONENT"
"","HNRNPF","SRSF7","IN_SAME_COMPONENT"
"","HNRNPF","SRSF9","IN_SAME_COMPONENT"
"","HNRNPF","SUGP1","IN_SAME_COMPONENT"
"","HNRNPF","THOC4","IN_SAME_COMPONENT"
"","HNRNPF","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPF","U2AF1","IN_SAME_COMPONENT"
"","HNRNPF","U2AF2","IN_SAME_COMPONENT"
"","HNRNPF","UPF3B","IN_SAME_COMPONENT"
"","HNRNPF","YBX1","IN_SAME_COMPONENT"
"","HNRNPF","HNRNPF","REACTS_WITH"
"","HNRNPH1","HNRNPH2","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPL","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPM","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPH1","LSM2","IN_SAME_COMPONENT"
"","HNRNPH1","MAGOH","IN_SAME_COMPONENT"
"","HNRNPH1","NCBP1","IN_SAME_COMPONENT"
"","HNRNPH1","NCBP2","IN_SAME_COMPONENT"
"","HNRNPH1","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPH1","NUDT21","IN_SAME_COMPONENT"
"","HNRNPH1","PABPN1","IN_SAME_COMPONENT"
"","HNRNPH1","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPH1","PCBP1","IN_SAME_COMPONENT"
"","HNRNPH1","PCBP2","IN_SAME_COMPONENT"
"","HNRNPH1","PCF11","IN_SAME_COMPONENT"
"","HNRNPH1","PHF5A","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2A","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2B","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2C","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2D","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2E","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2H","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2I","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2J","IN_SAME_COMPONENT"
"","HNRNPH1","POLR2K","IN_SAME_COMPONENT"
"","HNRNPH1","PRPF4","IN_SAME_COMPONENT"
"","HNRNPH1","PRPF6","IN_SAME_COMPONENT"
"","HNRNPH1","PRPF8","IN_SAME_COMPONENT"
"","HNRNPH1","PTBP1","IN_SAME_COMPONENT"
"","HNRNPH1","RBM5","IN_SAME_COMPONENT"
"","HNRNPH1","RBM8A","IN_SAME_COMPONENT"
"","HNRNPH1","RBMX","IN_SAME_COMPONENT"
"","HNRNPH1","RNPS1","IN_SAME_COMPONENT"
"","HNRNPH1","SF3A1","IN_SAME_COMPONENT"
"","HNRNPH1","SF3A2","IN_SAME_COMPONENT"
"","HNRNPH1","SF3A3","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B1","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B14","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B2","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B3","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B4","IN_SAME_COMPONENT"
"","HNRNPH1","SF3B5","IN_SAME_COMPONENT"
"","HNRNPH1","SMC1A","IN_SAME_COMPONENT"
"","HNRNPH1","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPH1","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPH1","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPH1","SNRPA","IN_SAME_COMPONENT"
"","HNRNPH1","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPH1","SNRPB","IN_SAME_COMPONENT"
"","HNRNPH1","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPH1","SRRM1","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF1","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF11","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF2","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF4","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF5","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF6","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF7","IN_SAME_COMPONENT"
"","HNRNPH1","SRSF9","IN_SAME_COMPONENT"
"","HNRNPH1","SUGP1","IN_SAME_COMPONENT"
"","HNRNPH1","THOC4","IN_SAME_COMPONENT"
"","HNRNPH1","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPH1","U2AF1","IN_SAME_COMPONENT"
"","HNRNPH1","U2AF2","IN_SAME_COMPONENT"
"","HNRNPH1","UPF3B","IN_SAME_COMPONENT"
"","HNRNPH1","YBX1","IN_SAME_COMPONENT"
"","HNRNPH1","HNRNPH1","REACTS_WITH"
"","HNRNPH2","HNRNPL","IN_SAME_COMPONENT"
"","HNRNPH2","HNRNPM","IN_SAME_COMPONENT"
"","HNRNPH2","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPH2","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPH2","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPH2","LSM2","IN_SAME_COMPONENT"
"","HNRNPH2","MAGOH","IN_SAME_COMPONENT"
"","HNRNPH2","NCBP1","IN_SAME_COMPONENT"
"","HNRNPH2","NCBP2","IN_SAME_COMPONENT"
"","HNRNPH2","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPH2","NUDT21","IN_SAME_COMPONENT"
"","HNRNPH2","PABPN1","IN_SAME_COMPONENT"
"","HNRNPH2","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPH2","PCBP1","IN_SAME_COMPONENT"
"","HNRNPH2","PCBP2","IN_SAME_COMPONENT"
"","HNRNPH2","PCF11","IN_SAME_COMPONENT"
"","HNRNPH2","PHF5A","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2A","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2B","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2C","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2D","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2E","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2H","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2I","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2J","IN_SAME_COMPONENT"
"","HNRNPH2","POLR2K","IN_SAME_COMPONENT"
"","HNRNPH2","PRPF4","IN_SAME_COMPONENT"
"","HNRNPH2","PRPF6","IN_SAME_COMPONENT"
"","HNRNPH2","PRPF8","IN_SAME_COMPONENT"
"","HNRNPH2","PTBP1","IN_SAME_COMPONENT"
"","HNRNPH2","RBM5","IN_SAME_COMPONENT"
"","HNRNPH2","RBM8A","IN_SAME_COMPONENT"
"","HNRNPH2","RBMX","IN_SAME_COMPONENT"
"","HNRNPH2","RNPS1","IN_SAME_COMPONENT"
"","HNRNPH2","SF3A1","IN_SAME_COMPONENT"
"","HNRNPH2","SF3A2","IN_SAME_COMPONENT"
"","HNRNPH2","SF3A3","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B1","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B14","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B2","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B3","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B4","IN_SAME_COMPONENT"
"","HNRNPH2","SF3B5","IN_SAME_COMPONENT"
"","HNRNPH2","SMC1A","IN_SAME_COMPONENT"
"","HNRNPH2","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPH2","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPH2","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPH2","SNRPA","IN_SAME_COMPONENT"
"","HNRNPH2","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPH2","SNRPB","IN_SAME_COMPONENT"
"","HNRNPH2","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPH2","SRRM1","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF1","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF11","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF2","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF4","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF5","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF6","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF7","IN_SAME_COMPONENT"
"","HNRNPH2","SRSF9","IN_SAME_COMPONENT"
"","HNRNPH2","SUGP1","IN_SAME_COMPONENT"
"","HNRNPH2","THOC4","IN_SAME_COMPONENT"
"","HNRNPH2","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPH2","U2AF1","IN_SAME_COMPONENT"
"","HNRNPH2","U2AF2","IN_SAME_COMPONENT"
"","HNRNPH2","UPF3B","IN_SAME_COMPONENT"
"","HNRNPH2","YBX1","IN_SAME_COMPONENT"
"","HNRNPH2","HNRNPH2","REACTS_WITH"
"","HNRNPL","HNRNPM","IN_SAME_COMPONENT"
"","HNRNPL","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPL","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPL","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPL","LSM2","IN_SAME_COMPONENT"
"","HNRNPL","MAGOH","IN_SAME_COMPONENT"
"","HNRNPL","NCBP1","IN_SAME_COMPONENT"
"","HNRNPL","NCBP2","IN_SAME_COMPONENT"
"","HNRNPL","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPL","NUDT21","IN_SAME_COMPONENT"
"","HNRNPL","PABPN1","IN_SAME_COMPONENT"
"","HNRNPL","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPL","PCBP1","IN_SAME_COMPONENT"
"","HNRNPL","PCBP2","IN_SAME_COMPONENT"
"","HNRNPL","PCF11","IN_SAME_COMPONENT"
"","HNRNPL","PHF5A","IN_SAME_COMPONENT"
"","HNRNPL","POLR2A","IN_SAME_COMPONENT"
"","HNRNPL","POLR2B","IN_SAME_COMPONENT"
"","HNRNPL","POLR2C","IN_SAME_COMPONENT"
"","HNRNPL","POLR2D","IN_SAME_COMPONENT"
"","HNRNPL","POLR2E","IN_SAME_COMPONENT"
"","HNRNPL","POLR2H","IN_SAME_COMPONENT"
"","HNRNPL","POLR2I","IN_SAME_COMPONENT"
"","HNRNPL","POLR2J","IN_SAME_COMPONENT"
"","HNRNPL","POLR2K","IN_SAME_COMPONENT"
"","HNRNPL","PRPF4","IN_SAME_COMPONENT"
"","HNRNPL","PRPF6","IN_SAME_COMPONENT"
"","HNRNPL","PRPF8","IN_SAME_COMPONENT"
"","HNRNPL","PTBP1","IN_SAME_COMPONENT"
"","HNRNPL","RBM5","IN_SAME_COMPONENT"
"","HNRNPL","RBM8A","IN_SAME_COMPONENT"
"","HNRNPL","RBMX","IN_SAME_COMPONENT"
"","HNRNPL","RNPS1","IN_SAME_COMPONENT"
"","HNRNPL","SF3A1","IN_SAME_COMPONENT"
"","HNRNPL","SF3A2","IN_SAME_COMPONENT"
"","HNRNPL","SF3A3","IN_SAME_COMPONENT"
"","HNRNPL","SF3B1","IN_SAME_COMPONENT"
"","HNRNPL","SF3B14","IN_SAME_COMPONENT"
"","HNRNPL","SF3B2","IN_SAME_COMPONENT"
"","HNRNPL","SF3B3","IN_SAME_COMPONENT"
"","HNRNPL","SF3B4","IN_SAME_COMPONENT"
"","HNRNPL","SF3B5","IN_SAME_COMPONENT"
"","HNRNPL","SMC1A","IN_SAME_COMPONENT"
"","HNRNPL","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPL","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPL","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPL","SNRPA","IN_SAME_COMPONENT"
"","HNRNPL","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPL","SNRPB","IN_SAME_COMPONENT"
"","HNRNPL","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPL","SRRM1","IN_SAME_COMPONENT"
"","HNRNPL","SRSF1","IN_SAME_COMPONENT"
"","HNRNPL","SRSF11","IN_SAME_COMPONENT"
"","HNRNPL","SRSF2","IN_SAME_COMPONENT"
"","HNRNPL","SRSF4","IN_SAME_COMPONENT"
"","HNRNPL","SRSF5","IN_SAME_COMPONENT"
"","HNRNPL","SRSF6","IN_SAME_COMPONENT"
"","HNRNPL","SRSF7","IN_SAME_COMPONENT"
"","HNRNPL","SRSF9","IN_SAME_COMPONENT"
"","HNRNPL","SUGP1","IN_SAME_COMPONENT"
"","HNRNPL","THOC4","IN_SAME_COMPONENT"
"","HNRNPL","TXNL4A","IN_SAME_COMPONENT"
"","HNRNPL","U2AF1","IN_SAME_COMPONENT"
"","HNRNPL","U2AF2","IN_SAME_COMPONENT"
"","HNRNPL","UPF3B","IN_SAME_COMPONENT"
"","HNRNPL","YBX1","IN_SAME_COMPONENT"
"","HNRNPL","HNRNPL","REACTS_WITH"
"","HNRNPM","HNRNPR","IN_SAME_COMPONENT"
"","HNRNPM","HNRNPU","IN_SAME_COMPONENT"
"","HNRNPM","HNRNPUL1","IN_SAME_COMPONENT"
"","HNRNPM","LSM2","IN_SAME_COMPONENT"
"","HNRNPM","MAGOH","IN_SAME_COMPONENT"
"","HNRNPM","NCBP1","IN_SAME_COMPONENT"
"","HNRNPM","NCBP2","IN_SAME_COMPONENT"
"","HNRNPM","NHP2L1","IN_SAME_COMPONENT"
"","HNRNPM","NUDT21","IN_SAME_COMPONENT"
"","HNRNPM","PABPN1","IN_SAME_COMPONENT"
"","HNRNPM","PAPOLA","IN_SAME_COMPONENT"
"","HNRNPM","PCBP1","IN_SAME_COMPONENT"
"","HNRNPM","PCBP2","IN_SAME_COMPONENT"
"","HNRNPM","PCF11","IN_SAME_COMPONENT"
"","HNRNPM","PHF5A","IN_SAME_COMPONENT"
"","HNRNPM","POLR2A","IN_SAME_COMPONENT"
"","HNRNPM","POLR2B","IN_SAME_COMPONENT"
"","HNRNPM","POLR2C","IN_SAME_COMPONENT"
"","HNRNPM","POLR2D","IN_SAME_COMPONENT"
"","HNRNPM","POLR2E","IN_SAME_COMPONENT"
"","HNRNPM","POLR2H","IN_SAME_COMPONENT"
"","HNRNPM","POLR2I","IN_SAME_COMPONENT"
"","HNRNPM","POLR2J","IN_SAME_COMPONENT"
"","HNRNPM","POLR2K","IN_SAME_COMPONENT"
"","HNRNPM","PRPF4","IN_SAME_COMPONENT"
"","HNRNPM","PRPF6","IN_SAME_COMPONENT"
"","HNRNPM","PRPF8","IN_SAME_COMPONENT"
"","HNRNPM","PTBP1","IN_SAME_COMPONENT"
"","HNRNPM","RBM5","IN_SAME_COMPONENT"
"","HNRNPM","RBM8A","IN_SAME_COMPONENT"
"","HNRNPM","RBMX","IN_SAME_COMPONENT"
"","HNRNPM","RNPS1","IN_SAME_COMPONENT"
"","HNRNPM","SF3A1","IN_SAME_COMPONENT"
"","HNRNPM","SF3A2","IN_SAME_COMPONENT"
"","HNRNPM","SF3A3","IN_SAME_COMPONENT"
"","HNRNPM","SF3B1","IN_SAME_COMPONENT"
"","HNRNPM","SF3B14","IN_SAME_COMPONENT"
"","HNRNPM","SF3B2","IN_SAME_COMPONENT"
"","HNRNPM","SF3B3","IN_SAME_COMPONENT"
"","HNRNPM","SF3B4","IN_SAME_COMPONENT"
"","HNRNPM","SF3B5","IN_SAME_COMPONENT"
"","HNRNPM","SMC1A","IN_SAME_COMPONENT"
"","HNRNPM","SNRNP200","IN_SAME_COMPONENT"
"","HNRNPM","SNRNP40","IN_SAME_COMPONENT"
"","HNRNPM","SNRNP70","IN_SAME_COMPONENT"
"","HNRNPM","SNRPA","IN_SAME_COMPONENT"
"","HNRNPM","SNRPA1","IN_SAME_COMPONENT"
"","HNRNPM","SNRPB","IN_SAME_COMPONENT"
"","HNRNPM","SNRPB2","IN_SAME_COMPONENT"
"","HNRNPM","SRRM1","IN_SAME_COMPONENT"
"","HNRNPM","SRSF1","IN_SAME_COMPONENT"
"","HNRNPM","SRSF11","IN_SAME_COMPONENT"
